Numéro de département	Date	Nombre cumulé de cas	Source	Observations
27	17/03/2020	29	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-18-mars-2020	En faisant la soustraction des nouveaux cas du 18 mars pour connaître les valeurs du 17 mars
61	17/03/2020	8	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-18-mars-2020	En faisant la soustraction des nouveaux cas du 18 mars pour connaître les valeurs du 17 mars
50	18/03/2020	42	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-18-mars-2020	aucune
14	18/03/2020	71	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-18-mars-2020	aucune
76	18/03/2020	57	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-18-mars-2020	aucune
27	18/03/2020	29	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-18-mars-2020	aucune
61	18/03/2020	9	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-18-mars-2020	aucune
50	19/03/2020	44	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-19-mars-2020	aucune
14	19/03/2020	76	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-19-mars-2020	aucune
76	19/03/2020	77	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-19-mars-2020	aucune
27	19/03/2020	35	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-19-mars-2020	aucune
61	19/03/2020	9	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-19-mars-2020	aucune
50	20/03/2020	47	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-20-mars-2020	aucune
14	20/03/2020	85	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-20-mars-2020	aucune
76	20/03/2020	109	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-20-mars-2020	aucune
27	20/03/2020	36	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-20-mars-2020	aucune
61	20/03/2020	10	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-20-mars-2020	aucune
50	21/03/2020	63	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-au-21-mars	aucune
14	21/03/2020	99	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-au-21-mars	aucune
76	21/03/2020	128	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-au-21-mars	aucune
27	21/03/2020	40	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-au-21-mars	aucune
61	21/03/2020	15	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-au-21-mars	aucune
50	22/03/2020	87	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-au-22-mars	aucune
14	22/03/2020	129	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-au-22-mars	aucune
76	22/03/2020	170	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-au-22-mars	aucune
27	22/03/2020	53	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-au-22-mars	aucune
61	22/03/2020	23	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-au-22-mars	aucune
50	23/03/2020	97	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-au-23-mars	aucune
14	23/03/2020	130	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-au-23-mars	aucune
76	23/03/2020	195	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-au-23-mars	aucune
27	23/03/2020	62	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-au-23-mars	aucune
61	23/03/2020	27	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-au-23-mars	aucune
33	24/01/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-08032020	Cas non mentionné dans les communiqués antérieurs à celui du 8 mars
17	28/02/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-29022020	aucune
33	28/02/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-29022020	aucune
40	28/02/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-29022020	aucune
17	03/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-03032020	aucune
33	03/03/2020	2	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-03032020	Nouveau cas, ajouté à celui du 24 janvier
40	03/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-03032020	aucune
64	04/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-04032020	aucune
17	04/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-04032020	Un peu elliptique, mais vu qu'ils parlent du cas de ce patient sans en citer d'autre, ils ne devaient pas en connaître d'autre dans le département
33	04/03/2020	2	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-04032020	Un peu elliptique, mais vu qu'ils parlent du cas de ce patient sans en citer d'autre, ils ne devaient pas en connaître d'autre dans le département
40	04/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-04032020	Un peu elliptique, mais vu qu'ils parlent du cas de ce patient sans en citer d'autre, ils ne devaient pas en connaître d'autre dans le département
47	05/03/2020	2	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-05032020	aucune
79	05/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-05032020	aucune
33	05/03/2020	2	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-05032020	aucune
40	05/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-05032020	aucune
64	05/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-05032020	aucune
16	06/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-06032020	aucune
17	06/03/2020	2	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-06032020	Ne mentionnent que le nouveau cas, mais il y avait un 1er cas, sorti d'hôpital (cf https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-04032020)
24	06/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-06032020-17h	aucune
17	07/03/2020	2	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-07032020	En ajoutant des nouveaux cas aux cas précédemment décrits
33	07/03/2020	3	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-07032020	En ajoutant des nouveaux cas aux cas précédemment décrits
40	07/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-07032020	En ajoutant des nouveaux cas aux cas précédemment décrits
64	07/03/2020	2	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-07032020	En ajoutant des nouveaux cas aux cas précédemment décrits
47	07/03/2020	5	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-07032020	En ajoutant des nouveaux cas aux cas précédemment décrits
79	07/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-07032020	En ajoutant des nouveaux cas aux cas précédemment décrits
16	07/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-07032020	En ajoutant des nouveaux cas aux cas précédemment décrits
24	07/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-07032020	En ajoutant des nouveaux cas aux cas précédemment décrits
33	08/03/2020	4	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-08032020	aucune
17	08/03/2020	7	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-08032020	aucune
40	08/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-08032020	aucune
64	08/03/2020	2	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-08032020	aucune
47	08/03/2020	10	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-08032020	aucune
79	08/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-08032020	aucune
16	08/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-08032020	aucune
24	08/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-08032020	aucune
19	08/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-08032020	aucune
86	08/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-08032020	aucune
33	09/03/2020	4	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-09032020	Pas de nouveau cas pour ce département
17	09/03/2020	7	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-09032020	Pas de nouveau cas pour ce département
40	09/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-09032020	Pas de nouveau cas pour ce département
64	09/03/2020	2	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-09032020	Pas de nouveau cas pour ce département
47	09/03/2020	15	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-09032020	Ajout des nouveaux cas aux cas déjà décrits
79	09/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-09032020	Pas de nouveau cas pour ce département
16	09/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-09032020	Pas de nouveau cas pour ce département
24	09/03/2020	3	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-09032020	Ajout des nouveaux cas aux cas déjà décrits
19	09/03/2020	2	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-09032020	Ajout des nouveaux cas aux cas déjà décrits
86	09/03/2020	3	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-09032020	Ajout des nouveaux cas aux cas déjà décrits
33	10/03/2020	5	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-10032020	Total régional de 54 cas, incohérent avec les 55 annoncés par l'ARS (peut-être un problème dû au double comptage des 8-9 mars : https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-09032020 ?)
17	10/03/2020	13	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-10032020	Total régional de 54 cas, incohérent avec les 55 annoncés par l'ARS (peut-être un problème dû au double comptage des 8-9 mars : https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-09032020 ?)
40	10/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-10032020	Total régional de 54 cas, incohérent avec les 55 annoncés par l'ARS (peut-être un problème dû au double comptage des 8-9 mars : https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-09032020 ?)
64	10/03/2020	2	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-10032020	Total régional de 54 cas, incohérent avec les 55 annoncés par l'ARS (peut-être un problème dû au double comptage des 8-9 mars : https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-09032020 ?)
47	10/03/2020	22	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-10032020	Total régional de 54 cas, incohérent avec les 55 annoncés par l'ARS (peut-être un problème dû au double comptage des 8-9 mars : https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-09032020 ?)
79	10/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-10032020	Total régional de 54 cas, incohérent avec les 55 annoncés par l'ARS (peut-être un problème dû au double comptage des 8-9 mars : https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-09032020 ?)
16	10/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-10032020	Total régional de 54 cas, incohérent avec les 55 annoncés par l'ARS (peut-être un problème dû au double comptage des 8-9 mars : https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-09032020 ?)
24	10/03/2020	3	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-10032020	Total régional de 54 cas, incohérent avec les 55 annoncés par l'ARS (peut-être un problème dû au double comptage des 8-9 mars : https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-09032020 ?)
19	10/03/2020	2	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-10032020	Total régional de 54 cas, incohérent avec les 55 annoncés par l'ARS (peut-être un problème dû au double comptage des 8-9 mars : https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-09032020 ?)
86	10/03/2020	4	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-10032020	Total régional de 54 cas, incohérent avec les 55 annoncés par l'ARS (peut-être un problème dû au double comptage des 8-9 mars : https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-09032020 ?)
33	11/03/2020	7	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-11032020	Incohérence sur le total régional (peut-être un problème dû au double comptage des 8-9 mars)
17	11/03/2020	20	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-11032020	Incohérence sur le total régional (peut-être un problème dû au double comptage des 8-9 mars)
40	11/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-11032020	Incohérence sur le total régional (peut-être un problème dû au double comptage des 8-9 mars)
64	11/03/2020	3	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-11032020	Incohérence sur le total régional (peut-être un problème dû au double comptage des 8-9 mars)
47	11/03/2020	23	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-11032020	Incohérence sur le total régional (peut-être un problème dû au double comptage des 8-9 mars)
79	11/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-11032020	Incohérence sur le total régional (peut-être un problème dû au double comptage des 8-9 mars)
16	11/03/2020	2	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-11032020	Incohérence sur le total régional (peut-être un problème dû au double comptage des 8-9 mars)
24	11/03/2020	3	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-11032020	Incohérence sur le total régional (peut-être un problème dû au double comptage des 8-9 mars)
19	11/03/2020	4	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-11032020	Incohérence sur le total régional (peut-être un problème dû au double comptage des 8-9 mars)
86	11/03/2020	6	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-11032020	Incohérence sur le total régional (peut-être un problème dû au double comptage des 8-9 mars)
87	11/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-11032020	Incohérence sur le total régional (peut-être un problème dû au double comptage des 8-9 mars)
33	12/03/2020	9	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-12032020	Incohérence sur le total régional (peut-être un problème dû au double comptage des 8-9 mars)
17	12/03/2020	20	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-12032020	Incohérence sur le total régional (peut-être un problème dû au double comptage des 8-9 mars)
40	12/03/2020	3	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-12032020	Incohérence sur le total régional (peut-être un problème dû au double comptage des 8-9 mars)
64	12/03/2020	9	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-12032020	Incohérence sur le total régional (peut-être un problème dû au double comptage des 8-9 mars)
47	12/03/2020	25	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-12032020	Incohérence sur le total régional (peut-être un problème dû au double comptage des 8-9 mars)
79	12/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-12032020	Incohérence sur le total régional (peut-être un problème dû au double comptage des 8-9 mars)
16	12/03/2020	3	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-12032020	Incohérence sur le total régional (peut-être un problème dû au double comptage des 8-9 mars)
24	12/03/2020	5	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-12032020	Incohérence sur le total régional (peut-être un problème dû au double comptage des 8-9 mars)
19	12/03/2020	5	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-12032020	Incohérence sur le total régional (peut-être un problème dû au double comptage des 8-9 mars)
86	12/03/2020	6	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-12032020	Incohérence sur le total régional (peut-être un problème dû au double comptage des 8-9 mars)
87	12/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-12032020	Incohérence sur le total régional (peut-être un problème dû au double comptage des 8-9 mars)
33	13/03/2020	14	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-13032020	Incohérence entre le nombre de nouveaux cas et le nombre cumulé
17	13/03/2020	23	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-13032020	aucune
40	13/03/2020	3	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-13032020	aucune
64	13/03/2020	9	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-13032020	Incohérence entre le nombre de nouveaux cas et le nombre cumulé
47	13/03/2020	33	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-13032020	Incohérence entre le nombre de nouveaux cas et le nombre cumulé
79	13/03/2020	2	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-13032020	aucune
16	13/03/2020	4	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-13032020	aucune
24	13/03/2020	5	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-13032020	aucune
19	13/03/2020	5	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-13032020	aucune
86	13/03/2020	6	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-13032020	aucune
87	13/03/2020	2	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-13032020	aucune
23	13/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-13032020	aucune
33	14/03/2020	18	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-14032020	L'incohérence des jours précédents s'est corrigée par une nouvelle incohérence avec le nombre de nouveaux cas, qui la compense exactement
17	14/03/2020	25	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-14032020	aucune
40	14/03/2020	3	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-14032020	aucune
64	14/03/2020	13	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-14032020	Incohérence entre le nombre de nouveaux cas et le cumul
47	14/03/2020	38	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-14032020	Incohérence entre le nombre de nouveaux cas et le cumul
79	14/03/2020	3	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-14032020	aucune
16	14/03/2020	4	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-14032020	aucune
24	14/03/2020	7	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-14032020	aucune
19	14/03/2020	5	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-14032020	aucune
86	14/03/2020	9	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-14032020	Incohérence entre le nombre de nouveaux cas et le cumul
87	14/03/2020	2	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-14032020	aucune
23	14/03/2020	1	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-14032020	aucune
16	15/03/2020	4	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-15032020	aucune
17	15/03/2020	25	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-15032020	aucune
19	15/03/2020	5	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-15032020	aucune
23	15/03/2020	2	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-15032020	aucune
24	15/03/2020	7	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-15032020	aucune
33	15/03/2020	19	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-15032020	aucune
40	15/03/2020	4	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-15032020	aucune
47	15/03/2020	41	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-15032020	aucune
64	15/03/2020	18	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-15032020	aucune
79	15/03/2020	3	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-15032020	aucune
86	15/03/2020	10	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-15032020	aucune
87	15/03/2020	2	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-15032020	aucune
